쉼터명,쉼터 종류,쉼터 유형,주소,운영시간,휴무일,운영시작일,운영종료일,설치장소,면적,이용가능인원,냉난방기,추천날씨,실내/외,Wi-Fi,충전시설,공기정화기,decimalLatitude,decimalLongitude
자양1동주민센터,무더위쉼터,주민센터,서울특별시 광진구 자양로13길 37,,,2024/05/20 0:00,2024/09/30 0:00,,63,15,Y,"['폭염', '비']",실내,,,,37.53449795,127.0823949
구립자양노인복지관,무더위쉼터,복지관,서울특별시 광진구 뚝섬로56길 20,,,2024/05/20 0:00,2024/09/30 0:00,,38,20,Y,"['폭염', '비']",실내,,,,37.53052257,127.0823736
종로장애인복지관,무더위쉼터,복지관,서울특별시 종로구 자하문로 89,,,2024/05/20 0:00,2024/09/30 0:00,,"3,754.00",100,Y,"['폭염', '비']",실내,,,,37.58402744,126.9699743
청운효자동주민센터,무더위쉼터,주민센터,서울특별시 종로구 자하문로 92,,,2024/05/20 0:00,2024/09/30 0:00,,200,50,Y,"['폭염', '비']",실내,,,,37.58409211,126.9706207
세종마을경로당,무더위쉼터,경로당,서울특별시 종로구 자하문로11길 33,,,2024/05/20 0:00,2024/09/30 0:00,,141.9,50,Y,"['폭염', '비']",실내,,,,37.58030732,126.9699596
청운경로당,무더위쉼터,경로당,서울특별시 종로구 필운대로 86,,,2024/05/20 0:00,2024/09/30 0:00,,120,30,Y,"['폭염', '비']",실내,,,,37.58350643,126.9674148
사직경로당,무더위쉼터,경로당,서울특별시 종로구 사직로9길 15-25 ,,,2024/05/20 0:00,2024/09/30 0:00,,158.5,30,Y,"['폭염', '비']",실내,,,,37.57647059,126.9655817
사직동주민센터,무더위쉼터,주민센터,서울특별시 종로구 경희궁1길 15,,,2024/05/20 0:00,2024/09/30 0:00,,400,50,Y,"['폭염', '비']",실내,,,,37.57135304,126.9705991
복정경로당,무더위쉼터,경로당,서울특별시 종로구 삼청로4길 22,,,2024/05/20 0:00,2024/09/30 0:00,,200,30,Y,"['폭염', '비']",실내,,,,37.58238712,126.9821031
삼청동주민센터,무더위쉼터,주민센터,서울특별시 종로구 삼청로 107,,,2024/05/20 0:00,2024/09/30 0:00,,200,50,Y,"['폭염', '비']",실내,,,,37.58500537,126.9818567
부암경로당,무더위쉼터,경로당,서울특별시 종로구 자하문로 260,,,2024/05/20 0:00,2024/09/30 0:00,,180,45,Y,"['폭염', '비']",실내,,,,37.59736218,126.9634605
신영경로당,무더위쉼터,경로당,서울특별시 종로구 세검정로6길 76-19 ,,,2024/05/20 0:00,2024/09/30 0:00,,143.24,30,Y,"['폭염', '비']",실내,,,,37.60129236,126.9636577
부암동주민센터,무더위쉼터,주민센터,서울특별시 종로구 창의문로 145,,,2024/05/20 0:00,2024/09/30 0:00,,400,50,Y,"['폭염', '비']",실내,,,,37.59241132,126.964065
평창경로당,무더위쉼터,경로당,서울특별시 종로구 평창문화로 48,,,2024/05/20 0:00,2024/09/30 0:00,,288,40,Y,"['폭염', '비']",실내,,,,37.60532972,126.9667902
구기할아버지경로당,무더위쉼터,경로당,서울특별시 종로구 진흥로 438-6 ,,,2024/05/20 0:00,2024/09/30 0:00,,70,30,Y,"['폭염', '비']",실내,,,,37.60781239,126.9565089
평창동주민센터,무더위쉼터,주민센터,서울특별시 종로구 평창문화로 65,,,2024/05/20 0:00,2024/09/30 0:00,,200,50,Y,"['폭염', '비']",실내,,,,37.60637332,126.9683674
구기할머니경로당,무더위쉼터,경로당,서울특별시 종로구 진흥로 438-8 ,,,2024/05/20 0:00,2024/09/30 0:00,,70,30,Y,"['폭염', '비']",실내,,,,37.60786557,126.9563373
무악동주민센터,무더위쉼터,주민센터,서울특별시 종로구 통일로14길 36,,,2024/05/20 0:00,2024/09/30 0:00,,400,40,Y,"['폭염', '비']",실내,,,,37.57600022,126.9581596
무악경로당,무더위쉼터,경로당,서울특별시 종로구 통일로14길 19,,,2024/05/20 0:00,2024/09/30 0:00,,104.05,30,Y,"['폭염', '비']",실내,,,,37.57541578,126.9577618
무악제2경로당,무더위쉼터,경로당,서울특별시 종로구 통일로 246-11 ,,,2024/05/20 0:00,2024/09/30 0:00,,242,50,Y,"['폭염', '비']",실내,,,,37.57521309,126.9591271
종로노인종합복지관무악센터,무더위쉼터,복지관,서울특별시 종로구 통일로14길 30,,,2024/05/20 0:00,2024/09/30 0:00,,800,200,Y,"['폭염', '비']",실내,,,,37.57580448,126.9580239
은행나무경로당,무더위쉼터,경로당,서울특별시 종로구 통일로12길 60,,,2024/05/20 0:00,2024/09/30 0:00,,266,50,Y,"['폭염', '비']",실내,,,,37.57495319,126.9619402
교남동주민센터,무더위쉼터,주민센터,서울특별시 종로구 송월길 154,,,2024/05/20 0:00,2024/09/30 0:00,,400,40,Y,"['폭염', '비']",실내,,,,37.57191387,126.9619602
교남경로당,무더위쉼터,경로당,서울특별시 종로구 사직로2길 8,,,2024/05/20 0:00,2024/09/30 0:00,,200,50,Y,"['폭염', '비']",실내,,,,37.57259623,126.9643897
행촌경로당,무더위쉼터,경로당,서울특별시 종로구 인왕산로1길 58,,,2024/05/20 0:00,2024/09/30 0:00,,200,50,Y,"['폭염', '비']",실내,,,,37.575398,126.9630296
가회경로당,무더위쉼터,경로당,서울특별시 종로구 북촌로 35,,,2024/05/20 0:00,2024/09/30 0:00,,66,34,Y,"['폭염', '비']",실내,,,,37.58005086,126.9847891
계원경로당,무더위쉼터,경로당,서울특별시 종로구 창덕궁3가길 8,,,2024/05/20 0:00,2024/09/30 0:00,,107.9,30,Y,"['폭염', '비']",실내,,,,37.58112202,126.9884931
가회동주민센터,무더위쉼터,주민센터,서울특별시 종로구 북촌로 35,,,2024/05/20 0:00,2024/09/30 0:00,,60,50,Y,"['폭염', '비']",실내,,,,37.58005086,126.9847891
북촌경로당,무더위쉼터,경로당,서울특별시 종로구 북촌로 20-27 ,,,2024/05/20 0:00,2024/09/30 0:00,,103.1,30,Y,"['폭염', '비']",실내,,,,37.5788988,126.985867
구청사,무더위쉼터,기타,서울특별시 종로구 종로1길 36,,,2024/06/05 0:00,2024/09/30 0:00,,82.6,10,Y,"['폭염', '비']",실내,,,,37.57350514,126.9789883
서울노인복지센터,무더위쉼터,기타,서울특별시 종로구 삼일대로 467,,,2024/05/20 0:00,2024/09/30 0:00,,"8,000.00",200,Y,"['폭염', '비']",실내,,,,37.57596579,126.9858533
운니경로당,무더위쉼터,경로당,서울특별시 종로구 삼일대로32길 51,,,2024/05/20 0:00,2024/09/30 0:00,,200,50,Y,"['폭염', '비']",실내,,,,37.57563346,126.9898369
종로1234가동주민센터,무더위쉼터,주민센터,서울특별시 종로구 삼일대로30길 47,,,2024/05/20 0:00,2024/09/30 0:00,,400,40,Y,"['폭염', '비']",실내,,,,37.57449203,126.9902334
우정경로당,무더위쉼터,경로당,서울특별시 종로구 수표로22길 22,,,2024/05/20 0:00,2024/09/30 0:00,,300,30,Y,"['폭염', '비']",실내,,,,37.57121667,126.9905933
종로56가경로당,무더위쉼터,경로당,서울특별시 종로구 종로35가길 19,,,2024/05/20 0:00,2024/09/30 0:00,,105.6,30,Y,"['폭염', '비']",실내,,,,37.57206117,127.0050313
충신경로당,무더위쉼터,경로당,서울특별시 종로구 율곡로22나길 21,,,2024/05/20 0:00,2024/09/30 0:00,,80,20,Y,"['폭염', '비']",실내,,,,37.57390841,127.0046503
충신어르신행복충전소,무더위쉼터,기타,서울특별시 종로구 낙산성곽서길 65-11 ,,,2024/05/20 0:00,2024/09/30 0:00,,90,20,Y,"['폭염', '비']",실내,,,,37.5750505,127.00814
종로56가동주민센터,무더위쉼터,주민센터,서울특별시 종로구 종로35가길 19,,,2024/05/20 0:00,2024/09/30 0:00,,80,50,Y,"['폭염', '비']",실내,,,,37.57206117,127.0050313
이화동주민센터,무더위쉼터,주민센터,서울특별시 종로구 이화장길 33,,,2024/05/20 0:00,2024/09/30 0:00,,400,50,Y,"['폭염', '비']",실내,,,,37.57697973,127.0043465
종로노인종합복지관,무더위쉼터,복지관,서울특별시 종로구 율곡로19길 17-8 ,,,2024/05/20 0:00,2024/09/30 0:00,,"2,188.00",200,Y,"['폭염', '비']",실내,,,,37.57666791,127.0060206
마로니에경로당,무더위쉼터,경로당,서울특별시 종로구 낙산1길 21,,,2024/05/20 0:00,2024/09/30 0:00,,100.3,30,Y,"['폭염', '비']",실내,,,,37.58118821,127.0057238
이화경로당,무더위쉼터,경로당,서울특별시 종로구 이화장1나길 15,,,2024/05/20 0:00,2024/09/30 0:00,,174.9,30,Y,"['폭염', '비']",실내,,,,37.57773339,127.0067521
동숭경로당,무더위쉼터,경로당,서울특별시 종로구 동숭4나길 29,,,2024/05/20 0:00,2024/09/30 0:00,,55.4,17,Y,"['폭염', '비']",실내,,,,37.58324292,127.005792
와룡경로당,무더위쉼터,경로당,서울특별시 종로구 명륜길 90,,,2024/05/20 0:00,2024/09/30 0:00,,171,40,Y,"['폭염', '비']",실내,,,,37.59064382,126.9933818
명륜3가경로당,무더위쉼터,경로당,서울특별시 종로구 성균관로 50,,,2024/05/20 0:00,2024/09/30 0:00,,33.8,8,Y,"['폭염', '비']",실내,,,,37.58711152,126.9966974
혜명경로당,무더위쉼터,경로당,서울특별시 종로구 혜화로9길 24-9 ,,,2024/05/20 0:00,2024/09/30 0:00,,99,24,Y,"['폭염', '비']",실내,,,,37.5880549,126.9982831
유림경로당,무더위쉼터,경로당,서울특별시 종로구 성균관로5길 25-13 ,,,2024/05/20 0:00,2024/09/30 0:00,,178.32,44,Y,"['폭염', '비']",실내,,,,37.58448892,126.9969032
명륜2.4가경로당,무더위쉼터,경로당,서울특별시 종로구 창경궁로26길 7,,,2024/05/20 0:00,2024/09/30 0:00,,135.48,33,Y,"['폭염', '비']",실내,,,,37.58189498,126.9981364
혜화동주민센터,무더위쉼터,주민센터,서울특별시 종로구 혜화로 12,,,2024/05/20 0:00,2024/09/30 0:00,,400,30,Y,"['폭염', '비']",실내,,,,37.58685154,127.0006231
창신1동주민센터,무더위쉼터,주민센터,서울특별시 종로구 지봉로 8-6 ,,,2024/05/20 0:00,2024/09/30 0:00,,400,30,Y,"['폭염', '비']",실내,,,,37.57071856,127.0163431
당고개경로당,무더위쉼터,경로당,서울특별시 종로구 종로53길 29,,,2024/05/20 0:00,2024/09/30 0:00,,100,20,Y,"['폭염', '비']",실내,,,,37.57368801,127.0132067
창일경로당,무더위쉼터,경로당,서울특별시 종로구 종로54길 9-23 ,,,2024/05/20 0:00,2024/09/30 0:00,,120,30,Y,"['폭염', '비']",실내,,,,37.57220847,127.0148411
동부여성문화센터,무더위쉼터,문화시설,서울특별시 종로구 창신길 124,,,2024/05/20 0:00,2024/09/30 0:00,,16.5,20,Y,"['폭염', '비']",실내,,,,37.5769557,127.0098737
창이경로당,무더위쉼터,경로당,서울특별시 종로구 창신길 98,,,2024/05/20 0:00,2024/09/30 0:00,,180,45,Y,"['폭염', '비']",실내,,,,37.57598518,127.0105262
창락경로당,무더위쉼터,경로당,서울특별시 종로구 창신길 191-6 ,,,2024/05/20 0:00,2024/09/30 0:00,,130,30,Y,"['폭염', '비']",실내,,,,37.5799555,127.0094525
창인경로당,무더위쉼터,경로당,서울특별시 종로구 낙산성곽동길 70-3 ,,,2024/05/20 0:00,2024/09/30 0:00,,120,30,Y,"['폭염', '비']",실내,,,,37.57871298,127.0089212
창신2동주민센터,무더위쉼터,주민센터,서울특별시 종로구 창신길 62,,,2024/05/20 0:00,2024/09/30 0:00,,120,30,Y,"['폭염', '비']",실내,,,,37.57445049,127.010871
창삼경로당,무더위쉼터,경로당,서울특별시 종로구 지봉로13길 82,,,2024/05/20 0:00,2024/09/30 0:00,,97,41,Y,"['폭염', '비']",실내,,,,37.57719623,127.0121786
종로종합사회복지관,무더위쉼터,복지관,서울특별시 종로구 지봉로13길 82,,,2024/05/20 0:00,2024/09/30 0:00,,"1,421.20",100,Y,"['폭염', '비']",실내,,,,37.57719623,127.0121786
창신3동주민센터,무더위쉼터,주민센터,서울특별시 종로구 지봉로 87,,,2024/05/20 0:00,2024/09/30 0:00,,400,50,Y,"['폭염', '비']",실내,,,,37.57802956,127.0145586
온고회경로당,무더위쉼터,경로당,서울특별시 종로구 지봉로13길 14,,,2024/05/20 0:00,2024/09/30 0:00,,280,50,Y,"['폭염', '비']",실내,,,,37.57894831,127.0144675
숭인상록경로당,무더위쉼터,경로당,서울특별시 종로구 지봉로 86,,,2024/05/20 0:00,2024/09/30 0:00,,244,31,Y,"['폭염', '비']",실내,,,,37.57782273,127.0156281
숭인1동주민센터,무더위쉼터,주민센터,서울특별시 종로구 지봉로 86,,,2024/05/20 0:00,2024/09/30 0:00,,120,30,Y,"['폭염', '비']",실내,,,,37.57782273,127.0156281
흥인경로당,무더위쉼터,경로당,서울특별시 종로구 숭인동길 78-8 ,,,2024/05/20 0:00,2024/09/30 0:00,,43.9,15,Y,"['폭염', '비']",실내,,,,37.57825299,127.0221861
숭인2동주민센터,무더위쉼터,주민센터,서울특별시 종로구 종로65길 10,,,2024/05/20 0:00,2024/09/30 0:00,,256.56,43,Y,"['폭염', '비']",실내,,,,37.57487529,127.0199617
숭인2경로당,무더위쉼터,경로당,서울특별시 종로구 종로66가길 35,,,2024/05/20 0:00,2024/09/30 0:00,,258.1,35,Y,"['폭염', '비']",실내,,,,37.57311788,127.0200488
동원경로당,무더위쉼터,경로당,서울특별시 종로구 숭인동2길 28,,,2024/05/20 0:00,2024/09/30 0:00,,140,35,Y,"['폭염', '비']",실내,,,,37.57829686,127.0202476
한마음경로당,무더위쉼터,경로당,서울특별시 종로구 숭인동길 78-8 ,,,2024/05/20 0:00,2024/09/30 0:00,,81,35,Y,"['폭염', '비']",실내,,,,37.57825299,127.0221861
소공동주민센터,무더위쉼터,주민센터,서울특별시 중구 남대문로1길 31-5 ,,,2024/05/20 0:00,2024/09/30 0:00,,136.43,41,Y,"['폭염', '비']",실내,,,,37.56242289,126.9770419
회현체육센터,무더위쉼터,문화시설,서울특별시 중구 퇴계로12길 78,,,2024/05/20 0:00,2024/09/30 0:00,,80,10,Y,"['폭염', '비']",실내,,,,37.55603157,126.9816378
회현경로당,무더위쉼터,경로당,서울특별시 중구 퇴계로12길 89,,,2024/05/20 0:00,2024/09/30 0:00,,286,40,Y,"['폭염', '비']",실내,,,,37.5558335,126.9819677
회현동주민센터,무더위쉼터,주민센터,서울특별시 중구 퇴계로8길 46,,,2024/05/20 0:00,2024/09/30 0:00,,885.18,200,Y,"['폭염', '비']",실내,,,,37.55728611,126.9793555
명동주민센터,무더위쉼터,주민센터,서울특별시 중구 퇴계로20길 3,,,2024/05/20 0:00,2024/09/30 0:00,,189.09,20,Y,"['폭염', '비']",실내,,,,37.5600479,126.9858184
명동경로당,무더위쉼터,경로당,서울특별시 중구 퇴계로20길 25-26 ,,,2024/05/20 0:00,2024/09/30 0:00,,655.1,80,Y,"['폭염', '비']",실내,,,,37.55898217,126.9863488
필동경로당,무더위쉼터,경로당,서울특별시 중구 필동로 11,,,2024/05/20 0:00,2024/09/30 0:00,,201,50,Y,"['폭염', '비']",실내,,,,37.56046918,126.9962126
필동주민센터,무더위쉼터,주민센터,서울특별시 중구 퇴계로36길 42,,,2024/05/20 0:00,2024/09/30 0:00,,943.68,30,Y,"['폭염', '비']",실내,,,,37.56015769,126.9955974
장충경로당,무더위쉼터,경로당,서울특별시 중구 동호로25길 38,,,2024/05/20 0:00,2024/09/30 0:00,,236.46,40,Y,"['폭염', '비']",실내,,,,37.55942245,127.0015614
공원장충경로당,무더위쉼터,경로당,서울특별시 중구 동호로 257-8 ,,,2024/05/20 0:00,2024/09/30 0:00,,425.76,50,Y,"['폭염', '비']",실내,,,,37.55850005,127.0038146
장충동주민센터,무더위쉼터,주민센터,서울특별시 중구 장충단로8길 22,,,2024/05/20 0:00,2024/09/30 0:00,,60,18,Y,"['폭염', '비']",실내,,,,37.56190715,127.0078401
중구구민회관,무더위쉼터,기타,서울특별시 중구 을지로39길 40,,,2024/05/20 0:00,2024/09/20 0:00,,105,11,Y,"['폭염', '비']",실내,,,,37.5689855,127.0057956
중구청,무더위쉼터,기타,서울특별시 중구 창경궁로 17,,,2024/05/20 0:00,2024/09/30 0:00,,50,15,Y,"['폭염', '비']",실내,,,,37.56412015,126.9980097
묵정경로당,무더위쉼터,경로당,서울특별시 중구 퇴계로45길 32-12 ,,,2024/05/20 0:00,2024/09/30 0:00,,195.17,50,Y,"['폭염', '비']",실내,,,,37.56368166,126.9998022
광희동주민센터,무더위쉼터,주민센터,서울특별시 중구 퇴계로 303-9 ,,,2024/05/20 0:00,2024/09/30 0:00,,225.06,30,Y,"['폭염', '비']",실내,,,,37.56446028,127.005037
광희경로당,무더위쉼터,경로당,서울특별시 중구 퇴계로 303-9 ,,,2024/05/20 0:00,2024/09/30 0:00,,254.12,30,Y,"['폭염', '비']",실내,,,,37.56446028,127.005037
을지로동주민센터,무더위쉼터,주민센터,서울특별시 중구 충무로9길 20,,,2024/05/20 0:00,2024/09/30 0:00,,30,10,Y,"['폭염', '비']",실내,,,,37.56701313,126.9913203
을지경로당,무더위쉼터,경로당,서울특별시 중구 을지로 186-14 ,,,2024/05/20 0:00,2024/09/30 0:00,,204.65,45,Y,"['폭염', '비']",실내,,,,37.56603109,126.9987974
신당누리도서관,무더위쉼터,도서관,서울특별시 중구 다산로33길 3,,,2024/05/22 0:00,2024/09/30 0:00,,468,117,Y,"['폭염', '비']",실내,,,,37.56203798,127.0144679
충무스포츠센터,무더위쉼터,기타,서울특별시 중구 퇴계로 387,,,2024/05/20 0:00,2024/09/30 0:00,,130,27,Y,"['폭염', '비']",실내,,,,37.56594097,127.0147909
신당동주민센터,무더위쉼터,주민센터,서울특별시 중구 다산로33길 3,,,2024/05/20 0:00,2024/09/30 0:00,,550,50,Y,"['폭염', '비']",실내,,,,37.56203798,127.0144679
신당경로당,무더위쉼터,경로당,서울특별시 중구 다산로29길 10,,,2024/05/20 0:00,2024/09/30 0:00,,662.9,37,Y,"['폭염', '비']",실내,,,,37.56107349,127.01352
신일경로당,무더위쉼터,경로당,서울특별시 중구 청구로 121,,,2024/05/20 0:00,2024/09/30 0:00,,577.7,50,Y,"['폭염', '비']",실내,,,,37.56260867,127.0102068
다산성곽도서관,무더위쉼터,도서관,서울특별시 중구 동호로17길 173,,,2024/05/22 0:00,2024/09/30 0:00,,975,243,Y,"['폭염', '비']",실내,,,,37.55167128,127.0043996
가온도서관,무더위쉼터,도서관,서울특별시 중구 동호로14길 18,,,2024/05/22 0:00,2024/09/30 0:00,,966,241,Y,"['폭염', '비']",실내,,,,37.55638543,127.0108377
장수경로당,무더위쉼터,경로당,서울특별시 중구 동호로11다길 18,,,2024/05/20 0:00,2024/09/30 0:00,,444,30,Y,"['폭염', '비']",실내,,,,37.55193803,127.0070687
신당종합사회복지관,무더위쉼터,복지관,서울특별시 중구 동호로11길 22,,,2024/05/20 0:00,2024/09/30 0:00,,97.26,50,Y,"['폭염', '비']",실내,,,,37.55436136,127.0095231
다산경로당,무더위쉼터,경로당,서울특별시 중구 동호로12길 97,,,2024/05/20 0:00,2024/09/30 0:00,,452,30,Y,"['폭염', '비']",실내,,,,37.55949942,127.0121299
충현경로당,무더위쉼터,경로당,서울특별시 중구 동호로17나길 5-4 ,,,2024/05/20 0:00,2024/09/30 0:00,,284,30,Y,"['폭염', '비']",실내,,,,37.55447603,127.0057705
다산동주민센터,무더위쉼터,주민센터,서울특별시 중구 동호로15길 50,,,2024/05/20 0:00,2024/09/30 0:00,,85,30,Y,"['폭염', '비']",실내,,,,37.55433289,127.0082945
